BioBN,Node,Bias,Degree,Input,EC,ECgini
18,ip3,0.5,1,0,1.0,0.0
18,ir,0.25,2,0,0.625,0.0
18,ir,0.25,2,1,0.625,0.0
18,irs1_ps,0.75,2,0,0.625,0.0
18,irs1_ps,0.75,2,1,0.625,0.0
18,irs1_py,0.125,3,0,0.41666666666666663,0.0
18,irs1_py,0.125,3,1,0.41666666666666663,0.0
18,irs1_py,0.125,3,2,0.41666666666666663,0.0
18,jak1,0.0625,4,0,0.2968750000000001,9.349243373940391e-17
18,jak1,0.0625,4,1,0.296875,9.349243373940391e-17
18,jak1,0.0625,4,2,0.296875,9.349243373940391e-17
18,jak1,0.0625,4,3,0.296875,9.349243373940391e-17
18,junb,0.5,1,0,1.0,0.0
18,mek1,0.5,1,0,1.0,0.0
18,mek4,0.5,1,0,1.0,0.0
18,mek6,0.5,1,0,1.0,0.0
18,mekk1,0.5,1,0,1.0,0.0
18,mk2,0.5,1,0,1.0,0.0
18,mtorc1,0.5,1,0,1.0,0.0
18,mtorc2,0.5,1,0,1.0,0.0
18,p38,0.5,1,0,1.0,0.0
18,p70s6k,0.875,3,0,0.41666666666666663,0.0
18,p70s6k,0.875,3,1,0.41666666666666663,0.0
18,p70s6k,0.875,3,2,0.41666666666666663,0.0
18,pi3k,0.625,3,0,0.375,0.18666663082667354
18,pi3k,0.625,3,1,0.8125,0.18666663082667354
18,pi3k,0.625,3,2,0.375,0.18666663082667354
18,pip3,0.25,2,0,0.625,0.0
18,pip3,0.25,2,1,0.625,0.0
18,pkcd,0.5,1,0,1.0,0.0
18,plcg,0.5,1,0,1.0,0.0
18,pro_hgf,0.75,2,0,0.625,0.0
18,pro_hgf,0.75,2,1,0.625,0.0
18,pro_proliferative,0.484375,6,0,0.12031250000000016,0.45214504261680216
18,pro_proliferative,0.484375,6,1,0.12031250000000004,0.45214504261680216
18,pro_proliferative,0.484375,6,2,0.12031250000000016,0.45214504261680216
18,pro_proliferative,0.484375,6,3,0.9765625,0.45214504261680216
18,pro_proliferative,0.484375,6,4,0.12031250000000004,0.45214504261680216
18,pro_proliferative,0.484375,6,5,0.12031250000000004,0.45214504261680216
18,rac1,0.5,1,0,1.0,0.0
18,raf1,0.5,1,0,1.0,0.0
18,ras,0.25,2,0,0.625,0.0
18,ras,0.25,2,1,0.625,0.0
18,ras_gap,0.25,2,0,0.625,0.0
18,ras_gap,0.25,2,1,0.625,0.0
18,saa,0.125,3,0,0.41666666666666674,0.0
18,saa,0.125,3,1,0.41666666666666674,0.0
18,saa,0.125,3,2,0.41666666666666674,0.0
18,shp2,0.125,3,0,0.41666666666666674,0.0
18,shp2,0.125,3,1,0.41666666666666674,0.0
18,shp2,0.125,3,2,0.41666666666666674,0.0
18,shp2_a,0.125,4,0,0.41666666666666674,0.2499999200000256
18,shp2_a,0.125,4,1,0.0,0.2499999200000256
18,shp2_a,0.125,4,2,0.41666666666666674,0.2499999200000256
18,shp2_a,0.125,4,3,0.41666666666666674,0.2499999200000256
18,socs1,0.5,1,0,1.0,0.0
18,socs3,0.9375,4,0,0.2968750000000001,9.349243373940391e-17
18,socs3,0.9375,4,1,0.296875,9.349243373940391e-17
18,socs3,0.9375,4,2,0.296875,9.349243373940391e-17
18,socs3,0.9375,4,3,0.296875,9.349243373940391e-17
18,stat1_py,0.125,5,0,0.41666666666666674,0.39999984000006394
18,stat1_py,0.125,5,1,0.41666666666666674,0.39999984000006394
18,stat1_py,0.125,5,2,0.41666666666666674,0.39999984000006394
18,stat1_py,0.125,5,3,0.0,0.39999984000006394
18,stat1_py,0.125,5,4,0.0,0.39999984000006394
18,stat1_ta,0.125,4,0,0.41666666666666674,0.2499999200000256
18,stat1_ta,0.125,4,1,0.0,0.2499999200000256
18,stat1_ta,0.125,4,2,0.41666666666666674,0.2499999200000256
18,stat1_ta,0.125,4,3,0.41666666666666674,0.2499999200000256
18,stat3_py,0.125,5,0,0.41666666666666674,0.39999984000006394
18,stat3_py,0.125,5,1,0.41666666666666674,0.39999984000006394
18,stat3_py,0.125,5,2,0.41666666666666674,0.39999984000006394
18,stat3_py,0.125,5,3,0.0,0.39999984000006394
18,stat3_py,0.125,5,4,0.0,0.39999984000006394
18,stat3_ta,0.125,4,0,0.41666666666666674,0.2499999200000256
18,stat3_ta,0.125,4,1,0.0,0.2499999200000256
18,stat3_ta,0.125,4,2,0.41666666666666674,0.2499999200000256
18,stat3_ta,0.125,4,3,0.41666666666666674,0.2499999200000256
18,tdum_shp2_il6rc_p,0.75,2,0,0.625,0.0
18,tdum_shp2_il6rc_p,0.75,2,1,0.625,0.0
18,tdum_shp2_stat1_py,0.75,2,0,0.625,0.0
18,tdum_shp2_stat1_py,0.75,2,1,0.625,0.0
18,tdum_shp2_stat3_py,0.75,2,0,0.625,0.0
18,tdum_shp2_stat3_py,0.75,2,1,0.625,0.0
18,tdum_socs1_vav,0.5,1,0,1.0,0.0
18,tdum_socs3_shp2,0.5,1,0,1.0,0.0
18,var_app,0.75,2,0,0.625,0.0
18,var_app,0.75,2,1,0.625,0.0
18,vav,0.25,2,0,0.625,0.0
18,vav,0.25,2,1,0.625,0.0
18,nfkb,0.5,1,0,1.0,0.0
18,pdk1,0.5,1,0,1.0,0.0
18,phlpp,0.5,1,0,1.0,0.0
18,ship,0.5,1,0,1.0,0.0
18,gab1_kin,0.5,1,0,1.0,0.0
18,il6,0.5,1,0,1.0,0.0
18,gp130m,0.5,1,0,1.0,0.0
18,mtor,0.5,1,0,1.0,0.0
18,pten,0.5,1,0,1.0,0.0
18,ros,0.5,1,0,1.0,0.0
18,sirp1a,0.5,1,0,1.0,0.0
18,cyt_ptpe,0.5,1,0,1.0,0.0
18,pias1,0.5,1,0,1.0,0.0
18,slim,0.5,1,0,1.0,0.0
18,pias3,0.5,1,0,1.0,0.0
19,AD,0.5625,4,0,0.5,0.0
19,AD,0.5625,4,1,0.5,0.0
19,AD,0.5625,4,2,0.5,0.0
19,AD,0.5625,4,3,0.5,0.0
19,BC,0.75,2,0,0.625,0.0
19,BC,0.75,2,1,0.625,0.0
19,DCI,0.5,1,0,1.0,0.0
19,DCII,0.5,1,0,1.0,0.0
19,EC,0.75,2,0,0.625,0.0
19,EC,0.75,2,1,0.625,0.0
19,EL,0.25,2,0,0.625,0.0
19,EL,0.25,2,1,0.625,0.0
19,EL2,0.375,3,0,0.375,0.18666663082667354
19,EL2,0.375,3,1,0.8125,0.18666663082667354
19,EL2,0.375,3,2,0.375,0.18666663082667354
19,IFNgI,0.75,2,0,0.625,0.0
19,IFNgI,0.75,2,1,0.625,0.0
19,IgA,0.25,2,0,0.625,0.0
19,IgA,0.25,2,1,0.625,0.0
19,IgE,0.375,3,0,0.8125,0.18666663082667354
19,IgE,0.375,3,1,0.375,0.18666663082667354
19,IgE,0.375,3,2,0.375,0.18666663082667354
19,IgG,0.5,1,0,1.0,0.0
19,IL10I,0.5,1,0,1.0,0.0
19,IL12II,0.125,3,0,0.41666666666666674,0.0
19,IL12II,0.125,3,1,0.41666666666666674,0.0
19,IL12II,0.125,3,2,0.41666666666666674,0.0
19,IL13,0.8125,4,0,0.23958333333333337,0.1849314582098081
19,IL13,0.8125,4,1,0.5208333333333333,0.1849314582098081
19,IL13,0.8125,4,2,0.23958333333333337,0.1849314582098081
19,IL13,0.8125,4,3,0.5208333333333333,0.1849314582098081
19,IL4I,0.5,1,0,1.0,0.0
19,IL4II,0.65625,5,0,0.14583333333333337,0.3375721606736201
19,IL4II,0.65625,5,1,0.7604166666666666,0.3375721606736201
19,IL4II,0.65625,5,2,0.4375,0.3375721606736201
19,IL4II,0.65625,5,3,0.14583333333333326,0.3375721606736201
19,IL4II,0.65625,5,4,0.3125,0.3375721606736201
19,IL5,0.75,2,0,0.625,0.0
19,IL5,0.75,2,1,0.625,0.0
19,NE,0.15625,5,0,0.1640625,0.22352934163785357
19,NE,0.15625,5,1,0.34375,0.22352934163785357
19,NE,0.15625,5,2,0.4609375,0.22352934163785357
19,NE,0.15625,5,3,0.4609375,0.22352934163785357
19,NE,0.15625,5,4,0.1640625,0.22352934163785357
19,PIC,0.125,3,0,0.41666666666666674,0.0
19,PIC,0.125,3,1,0.41666666666666674,0.0
19,PIC,0.125,3,2,0.41666666666666674,0.0
19,T0,0.5,1,0,1.0,0.0
19,TEL,0.75,2,0,0.625,0.0
19,TEL,0.75,2,1,0.625,0.0
19,Th1I,0.5,1,0,1.0,0.0
19,Th1II,0.125,3,0,0.41666666666666674,0.0
19,Th1II,0.125,3,1,0.41666666666666674,0.0
19,Th1II,0.125,3,2,0.41666666666666674,0.0
19,Th2I,0.5,1,0,1.0,0.0
19,Th2II,0.125,3,0,0.41666666666666674,0.0
19,Th2II,0.125,3,1,0.41666666666666674,0.0
19,Th2II,0.125,3,2,0.41666666666666674,0.0
19,IS,0.5,1,0,1.0,0.0
20,AD,0.65625,5,0,0.4375,0.33757216067362017
20,AD,0.65625,5,1,0.7604166666666666,0.33757216067362017
20,AD,0.65625,5,2,0.3125,0.33757216067362017
20,AD,0.65625,5,3,0.14583333333333326,0.33757216067362017
20,AD,0.65625,5,4,0.14583333333333326,0.33757216067362017
20,AgAb_Bacterium,0.375,3,0,0.8125,0.18666663082667354
20,AgAb_Bacterium,0.375,3,1,0.375,0.18666663082667354
20,AgAb_Bacterium,0.375,3,2,0.375,0.18666663082667354
20,AP,0.078125,6,0,0.24843749999999998,0.19250081745211986
20,AP,0.078125,6,1,0.3208333333333333,0.19250081745211986
20,AP,0.078125,6,2,0.12031250000000004,0.19250081745211986
20,AP,0.078125,6,3,0.12031250000000004,0.19250081745211986
20,AP,0.078125,6,4,0.3208333333333333,0.19250081745211986
20,AP,0.078125,6,5,0.3208333333333333,0.19250081745211986
20,Bb,0.25,2,0,0.625,0.0
20,Bb,0.25,2,1,0.625,0.0
20,BC_Bacterium,0.75,2,0,0.625,0.0
20,BC_Bacterium,0.75,2,1,0.625,0.0
20,BC_TRetortaeformis,0.75,2,0,0.625,0.0
20,BC_TRetortaeformis,0.75,2,1,0.625,0.0
20,Cb,0.4375,4,0,0.5,0.0
20,Cb,0.4375,4,1,0.5,0.0
20,Cb,0.4375,4,2,0.5,0.0
20,Cb,0.4375,4,3,0.5,0.0
20,DCII_Bacterium,0.5,1,0,1.0,0.0
20,DCII_TRetortaeformis,0.5,1,0,1.0,0.0
20,DCI_Bacterium,0.375,3,0,0.8125,0.18666663082667354
20,DCI_Bacterium,0.375,3,1,0.375,0.18666663082667354
20,DCI_Bacterium,0.375,3,2,0.375,0.18666663082667354
20,DCI_TRetortaeformis,0.5,1,0,1.0,0.0
20,DP,0.25,2,0,0.625,0.0
20,DP,0.25,2,1,0.625,0.0
20,EC_Bacterium,0.5,1,0,1.0,0.0
20,EC_TRetortaeformis,0.75,2,0,0.625,0.0
20,EC_TRetortaeformis,0.75,2,1,0.625,0.0
20,EL,0.25,2,0,0.625,0.0
20,EL,0.25,2,1,0.625,0.0
20,EL2,0.375,3,0,0.375,0.18666663082667354
20,EL2,0.375,3,1,0.8125,0.18666663082667354
20,EL2,0.375,3,2,0.375,0.18666663082667354
20,IFNgI,0.875,3,0,0.41666666666666663,0.0
20,IFNgI,0.875,3,1,0.41666666666666663,0.0
20,IFNgI,0.875,3,2,0.41666666666666663,0.0
20,IFNgII,0.75,2,0,0.625,0.0
20,IFNgII,0.75,2,1,0.625,0.0
20,IFNg_Bacterium,0.78125,5,0,0.5729166666666667,0.32368410831028155
20,IFNg_Bacterium,0.78125,5,1,0.14583333333333337,0.32368410831028155
20,IFNg_Bacterium,0.78125,5,2,0.14583333333333337,0.32368410831028155
20,IFNg_Bacterium,0.78125,5,3,0.5729166666666666,0.32368410831028155
20,IFNg_Bacterium,0.78125,5,4,0.14583333333333337,0.32368410831028155
20,IgA_Bacterium,0.375,3,0,0.375,0.18666663082667354
20,IgA_Bacterium,0.375,3,1,0.8125,0.18666663082667354
20,IgA_Bacterium,0.375,3,2,0.375,0.18666663082667354
20,IgA_TRetortaeformis,0.25,2,0,0.625,0.0
20,IgA_TRetortaeformis,0.25,2,1,0.625,0.0
20,IgE,0.375,3,0,0.8125,0.18666663082667354
20,IgE,0.375,3,1,0.375,0.18666663082667354
20,IgE,0.375,3,2,0.375,0.18666663082667354
20,IgG,0.5,1,0,1.0,0.0
20,IgG_Bacterium,0.75,2,0,0.625,0.0
20,IgG_Bacterium,0.75,2,1,0.625,0.0
20,IL10I,0.75,2,0,0.625,0.0
20,IL10I,0.75,2,1,0.625,0.0
20,IL10I_Bacterium,0.8125,4,0,0.5208333333333333,0.1849314582098081
20,IL10I_Bacterium,0.8125,4,1,0.23958333333333337,0.1849314582098081
20,IL10I_Bacterium,0.8125,4,2,0.23958333333333337,0.1849314582098081
20,IL10I_Bacterium,0.8125,4,3,0.5208333333333333,0.1849314582098081
20,IL12II,0.1875,4,0,0.23958333333333337,0.18493145820980822
20,IL12II,0.1875,4,1,0.23958333333333337,0.18493145820980822
20,IL12II,0.1875,4,2,0.5208333333333334,0.18493145820980822
20,IL12II,0.1875,4,3,0.5208333333333334,0.18493145820980822
20,IL13,0.90625,5,0,0.1640624999999999,0.16536306936739426
20,IL13,0.90625,5,1,0.35677083333333315,0.16536306936739426
20,IL13,0.90625,5,2,0.1640624999999999,0.16536306936739426
20,IL13,0.90625,5,3,0.35677083333333326,0.16536306936739426
20,IL13,0.90625,5,4,0.35677083333333326,0.16536306936739426
20,IL4I,0.5,1,0,1.0,0.0
20,IL4II,0.60546875,8,0,0.03886718750000018,0.5183938974703521
20,IL4II,0.60546875,8,1,0.03886718750000007,0.5183938974703521
20,IL4II,0.60546875,8,2,0.8302083333333333,0.5183938974703521
20,IL4II,0.60546875,8,3,0.3432942708333334,0.5183938974703521
20,IL4II,0.60546875,8,4,0.3432942708333334,0.5183938974703521
20,IL4II,0.60546875,8,5,0.08131510416666665,0.5183938974703521
20,IL4II,0.60546875,8,6,0.10820312500000007,0.5183938974703521
20,IL4II,0.60546875,8,7,0.10820312500000007,0.5183938974703521
20,IL5,0.75,2,0,0.625,0.0
20,IL5,0.75,2,1,0.625,0.0
20,MPI_Bacterium,0.375,3,0,0.8125,0.18666663082667354
20,MPI_Bacterium,0.375,3,1,0.375,0.18666663082667354
20,MPI_Bacterium,0.375,3,2,0.375,0.18666663082667354
20,NE_Bacterium,0.5,1,0,1.0,0.0
20,NE_TRetortaeformis,0.34375,5,0,0.5625,0.13333330172840252
20,NE_TRetortaeformis,0.34375,5,1,0.328125,0.13333330172840252
20,NE_TRetortaeformis,0.34375,5,2,0.328125,0.13333330172840252
20,NE_TRetortaeformis,0.34375,5,3,0.328125,0.13333330172840252
20,NE_TRetortaeformis,0.34375,5,4,0.5625,0.13333330172840252
20,Oag,0.5,1,0,1.0,0.0
20,PH,0.25,2,0,0.625,0.0
20,PH,0.25,2,1,0.625,0.0
20,PIC,0.234375,6,0,0.09505208333333348,0.4257424123910033
20,PIC,0.234375,6,1,0.09505208333333348,0.4257424123910033
20,PIC,0.234375,6,2,0.09505208333333348,0.4257424123910033
20,PIC,0.234375,6,3,0.09505208333333348,0.4257424123910033
20,PIC,0.234375,6,4,0.5989583333333334,0.4257424123910033
20,PIC,0.234375,6,5,0.5989583333333334,0.4257424123910033
20,T0,0.75,2,0,0.625,0.0
20,T0,0.75,2,1,0.625,0.0
20,TEL,0.75,2,0,0.625,0.0
20,TEL,0.75,2,1,0.625,0.0
20,Th1II_Bacterium,0.125,3,0,0.41666666666666674,0.0
20,Th1II_Bacterium,0.125,3,1,0.41666666666666674,0.0
20,Th1II_Bacterium,0.125,3,2,0.41666666666666674,0.0
20,Th1II_TRetortaeformis,0.125,3,0,0.41666666666666674,0.0
20,Th1II_TRetortaeformis,0.125,3,1,0.41666666666666674,0.0
20,Th1II_TRetortaeformis,0.125,3,2,0.41666666666666674,0.0
20,Th1I_Bacterium,0.5,1,0,1.0,0.0
20,Th1I_TRetortaeformis,0.5,1,0,1.0,0.0
20,Th2II_Bacterium,0.125,3,0,0.41666666666666674,0.0
20,Th2II_Bacterium,0.125,3,1,0.41666666666666674,0.0
20,Th2II_Bacterium,0.125,3,2,0.41666666666666674,0.0
20,Th2II_TRetortaeformis,0.125,3,0,0.41666666666666674,0.0
20,Th2II_TRetortaeformis,0.125,3,1,0.41666666666666674,0.0
20,Th2II_TRetortaeformis,0.125,3,2,0.41666666666666674,0.0
20,Th2I_Bacterium,0.5,1,0,1.0,0.0
20,Th2I_TRetortaeformis,0.5,1,0,1.0,0.0
20,TNE,0.75,2,0,0.625,0.0
20,TNE,0.75,2,1,0.625,0.0
20,TrII,0.125,3,0,0.41666666666666674,0.0
20,TrII,0.125,3,1,0.41666666666666674,0.0
20,TrII,0.125,3,2,0.41666666666666674,0.0
20,TrI_Bacterium,0.5,1,0,1.0,0.0
20,TTSSI,0.125,3,0,0.41666666666666674,0.0
20,TTSSI,0.125,3,1,0.41666666666666674,0.0
20,TTSSI,0.125,3,2,0.41666666666666674,0.0
20,TTSSII,0.5,1,0,1.0,0.0
20,IS,0.5,1,0,1.0,0.0
21,a20,0.5,1,0,1.0,0.0
21,akt,0.125,3,0,0.41666666666666674,0.0
21,akt,0.125,3,1,0.41666666666666674,0.0
21,akt,0.125,3,2,0.41666666666666674,0.0
21,ap1,0.875,3,0,0.41666666666666663,0.0
21,ap1,0.875,3,1,0.41666666666666663,0.0
21,ap1,0.875,3,2,0.41666666666666663,0.0
21,atf2,0.875,3,0,0.41666666666666663,0.0
21,atf2,0.875,3,1,0.41666666666666663,0.0
21,atf2,0.875,3,2,0.41666666666666663,0.0
21,ccl2,0.0625,4,0,0.296875,0.0
21,ccl2,0.0625,4,1,0.296875,0.0
21,ccl2,0.0625,4,2,0.296875,0.0
21,ccl2,0.0625,4,3,0.296875,0.0
21,cebpb,0.75,2,0,0.625,0.0
21,cebpb,0.75,2,1,0.625,0.0
21,cebpd,0.125,3,0,0.41666666666666674,0.0
21,cebpd,0.125,3,1,0.41666666666666674,0.0
21,cebpd,0.125,3,2,0.41666666666666674,0.0
21,cfos,0.25,2,0,0.625,0.0
21,cfos,0.25,2,1,0.625,0.0
21,cjun,0.75,2,0,0.625,0.0
21,cjun,0.75,2,1,0.625,0.0
21,cjun_gene,0.5,1,0,1.0,0.0
21,cox2,0.9375,4,0,0.2968750000000001,9.349243373940391e-17
21,cox2,0.9375,4,1,0.296875,9.349243373940391e-17
21,cox2,0.9375,4,2,0.296875,9.349243373940391e-17
21,cox2,0.9375,4,3,0.296875,9.349243373940391e-17
21,cyt_p38,0.25,2,0,0.625,0.0
21,cyt_p38,0.25,2,1,0.625,0.0
21,dum_cebp_cox2,0.75,2,0,0.625,0.0
21,dum_cebp_cox2,0.75,2,1,0.625,0.0
21,dum_cebp_il1ra,0.75,2,0,0.625,0.0
21,dum_cebp_il1ra,0.75,2,1,0.625,0.0
21,dum_cebp_pro_il1b,0.75,2,0,0.625,0.0
21,dum_cebp_pro_il1b,0.75,2,1,0.625,0.0
21,dum_cebp_saa,0.75,2,0,0.625,0.0
21,dum_cebp_saa,0.75,2,1,0.625,0.0
21,dum_ikkab_nemo_akt_or_ck2_p65,0.625,3,0,0.375,0.18666663082667354
21,dum_ikkab_nemo_akt_or_ck2_p65,0.625,3,1,0.8125,0.18666663082667354
21,dum_ikkab_nemo_akt_or_ck2_p65,0.625,3,2,0.375,0.18666663082667354
21,dum_ikkab_or_ikkbb_nemo_ikkb_a,0.75,2,0,0.625,0.0
21,dum_ikkab_or_ikkbb_nemo_ikkb_a,0.75,2,1,0.625,0.0
21,dum_il1_r1,0.75,2,0,0.625,0.0
21,dum_il1_r1,0.75,2,1,0.625,0.0
21,dum_il1_r2,0.75,2,0,0.625,0.0
21,dum_il1_r2,0.75,2,1,0.625,0.0
21,dum_irak1_or_2_traf6_ub,0.75,2,0,0.625,0.0
21,dum_irak1_or_2_traf6_ub,0.75,2,1,0.625,0.0
21,dum_mek3_or_4_or_6_nuc_p38,0.875,3,0,0.41666666666666663,0.0
21,dum_mek3_or_4_or_6_nuc_p38,0.875,3,1,0.41666666666666663,0.0
21,dum_mek3_or_4_or_6_nuc_p38,0.875,3,2,0.41666666666666663,0.0
21,dum_mek4_or_7_jnk,0.75,2,0,0.625,0.0
21,dum_mek4_or_7_jnk,0.75,2,1,0.625,0.0
21,dum_sap1_or_elk_cfos,0.75,2,0,0.625,0.0
21,dum_sap1_or_elk_cfos,0.75,2,1,0.625,0.0
21,dum_tak1_tab_or_mekk3_ikkb_a,0.625,3,0,0.375,0.18666663082667354
21,dum_tak1_tab_or_mekk3_ikkb_a,0.625,3,1,0.8125,0.18666663082667354
21,dum_tak1_tab_or_mekk3_ikkb_a,0.625,3,2,0.375,0.18666663082667354
21,elk1,0.875,3,0,0.41666666666666663,0.0
21,elk1,0.875,3,1,0.41666666666666663,0.0
21,elk1,0.875,3,2,0.41666666666666663,0.0
21,erk12,0.25,2,0,0.625,0.0
21,erk12,0.25,2,1,0.625,0.0
21,gsk3,0.5,1,0,1.0,0.0
21,hgf,0.25,2,0,0.625,0.0
21,hgf,0.25,2,1,0.625,0.0
21,hnf4a,0.25,2,0,0.625,0.0
21,hnf4a,0.25,2,1,0.625,0.0
21,hsp27_ps,0.5,1,0,1.0,0.0
21,ikba,0.625,3,0,0.375,0.18666663082667354
21,ikba,0.625,3,1,0.375,0.18666663082667354
21,ikba,0.625,3,2,0.8125,0.18666663082667354
21,ikba_degr,0.8125,4,0,0.5208333333333333,0.1849314582098081
21,ikba_degr,0.8125,4,1,0.23958333333333337,0.1849314582098081
21,ikba_degr,0.8125,4,2,0.5208333333333333,0.1849314582098081
21,ikba_degr,0.8125,4,3,0.23958333333333337,0.1849314582098081
21,ikba_diss,0.5,1,0,1.0,0.0
21,ikkaa,0.5,1,0,1.0,0.0
21,ikkaa_nemo,0.25,2,0,0.625,0.0
21,ikkaa_nemo,0.25,2,1,0.625,0.0
21,ikkab_nemo,0.125,3,0,0.41666666666666674,0.0
21,ikkab_nemo,0.125,3,1,0.41666666666666674,0.0
21,ikkab_nemo,0.125,3,2,0.41666666666666674,0.0
21,ikka_a,0.25,2,0,0.625,0.0
21,ikka_a,0.25,2,1,0.625,0.0
21,ikkbb_nemo,0.25,2,0,0.625,0.0
21,ikkbb_nemo,0.25,2,1,0.625,0.0
21,ikkb_a,0.25,2,0,0.625,0.0
21,ikkb_a,0.25,2,1,0.625,0.0
21,il1a,0.5,1,0,1.0,0.0
21,il1b,0.5,1,0,1.0,0.0
21,il1b_new,0.25,2,0,0.625,0.0
21,il1b_new,0.25,2,1,0.625,0.0
21,il1r1,0.25,2,0,0.625,0.0
21,il1r1,0.25,2,1,0.625,0.0
21,il1r2,0.25,2,0,0.625,0.0
21,il1r2,0.25,2,1,0.625,0.0
21,il1ra,0.625,3,0,0.375,0.18666663082667354
21,il1ra,0.625,3,1,0.375,0.18666663082667354
21,il1ra,0.625,3,2,0.8125,0.18666663082667354
21,il1rc,0.125,3,0,0.41666666666666674,0.0
21,il1rc,0.125,3,1,0.41666666666666674,0.0
21,il1rc,0.125,3,2,0.41666666666666674,0.0
21,il6,0.015625,6,0,0.1796875,1.7162858462025143e-16
21,il6,0.015625,6,1,0.1796875000000001,1.7162858462025143e-16
21,il6,0.015625,6,2,0.1796875000000001,1.7162858462025143e-16
21,il6,0.015625,6,3,0.17968750000000022,1.7162858462025143e-16
21,il6,0.015625,6,4,0.1796875000000001,1.7162858462025143e-16
21,il6,0.015625,6,5,0.1796875000000001,1.7162858462025143e-16
21,il8,0.03125,5,0,0.2250000000000001,5.92118683302891e-17
21,il8,0.03125,5,1,0.22499999999999998,5.92118683302891e-17
21,il8,0.03125,5,2,0.22499999999999998,5.92118683302891e-17
21,il8,0.03125,5,3,0.22499999999999998,5.92118683302891e-17
21,il8,0.03125,5,4,0.22499999999999998,5.92118683302891e-17
21,inos,0.75,2,0,0.625,0.0
21,inos,0.75,2,1,0.625,0.0
21,irak1,0.0625,5,0,0.0,0.19999991578950924
21,irak1,0.0625,5,1,0.296875,0.19999991578950924
21,irak1,0.0625,5,2,0.2968749999999999,0.19999991578950924
21,irak1,0.0625,5,3,0.2968750000000001,0.19999991578950924
21,irak1,0.0625,5,4,0.296875,0.19999991578950924
21,irak1c,0.25,2,0,0.625,0.0
21,irak1c,0.25,2,1,0.625,0.0
21,irak1_ub,0.25,2,0,0.625,0.0
21,irak1_ub,0.25,2,1,0.625,0.0
21,irak2,0.0625,4,0,0.2968750000000001,9.349243373940391e-17
21,irak2,0.0625,4,1,0.296875,9.349243373940391e-17
21,irak2,0.0625,4,2,0.2968750000000001,9.349243373940391e-17
21,irak2,0.0625,4,3,0.2968750000000001,9.349243373940391e-17
21,irak4,0.25,2,0,0.625,0.0
21,irak4,0.25,2,1,0.625,0.0
21,irs1_ps,0.875,3,0,0.41666666666666663,0.0
21,irs1_ps,0.875,3,1,0.41666666666666663,0.0
21,irs1_ps,0.875,3,2,0.41666666666666663,0.0
21,jnk,0.5,2,0,1.0,0.4999999000000199
21,jnk,0.5,2,1,0.0,0.4999999000000199
21,ksrp,0.5,1,0,1.0,0.0
21,lbp,0.25,2,0,0.625,0.0
21,lbp,0.25,2,1,0.625,0.0
21,mek1,0.5,1,0,1.0,0.0
21,mek3,0.75,2,0,0.625,0.0
21,mek3,0.75,2,1,0.625,0.0
21,mek4,0.75,2,0,0.625,0.0
21,mek4,0.75,2,1,0.625,0.0
21,mek6,0.75,2,0,0.625,0.0
21,mek6,0.75,2,1,0.625,0.0
21,mek7,0.75,2,0,0.625,0.0
21,mek7,0.75,2,1,0.625,0.0
21,mekk3,0.75,2,0,0.625,0.0
21,mekk3,0.75,2,1,0.625,0.0
21,mk2,0.5,1,0,1.0,0.0
21,mkp1,0.5,1,0,1.0,0.0
21,msk1,0.75,2,0,0.625,0.0
21,msk1,0.75,2,1,0.625,0.0
21,myd88,0.5,1,0,1.0,0.0
21,nalp_infl,0.5,1,0,1.0,0.0
21,nc_nfkb_pathway,0.25,2,0,0.625,0.0
21,nc_nfkb_pathway,0.25,2,1,0.625,0.0
21,nemo,0.5,1,0,1.0,0.0
21,nfkb,0.125,3,0,0.41666666666666674,0.0
21,nfkb,0.125,3,1,0.41666666666666674,0.0
21,nfkb,0.125,3,2,0.41666666666666674,0.0
21,nik,0.5,1,0,1.0,0.0
21,nuc_p38,0.5,2,0,1.0,0.4999999000000199
21,nuc_p38,0.5,2,1,0.0,0.4999999000000199
21,p105,0.5,1,0,1.0,0.0
21,p105_degr,0.5,1,0,1.0,0.0
21,p50,0.5,1,0,1.0,0.0
21,p65,0.5,2,0,1.0,0.4999999000000199
21,p65,0.5,2,1,0.0,0.4999999000000199
21,pellino,0.75,2,0,0.625,0.0
21,pellino,0.75,2,1,0.625,0.0
21,pi3k,0.75,2,0,0.625,0.0
21,pi3k,0.75,2,1,0.625,0.0
21,pip3,0.25,2,0,0.625,0.0
21,pip3,0.25,2,1,0.625,0.0
21,pro_hgf,0.75,2,0,0.625,0.0
21,pro_hgf,0.75,2,1,0.625,0.0
21,pro_il1b,0.0625,4,0,0.296875,0.0
21,pro_il1b,0.0625,4,1,0.296875,0.0
21,pro_il1b,0.0625,4,2,0.296875,0.0
21,pro_il1b,0.0625,4,3,0.296875,0.0
21,ros,0.75,2,0,0.625,0.0
21,ros,0.75,2,1,0.625,0.0
21,saa,0.25,2,0,0.625,0.0
21,saa,0.25,2,1,0.625,0.0
21,sap1,0.875,3,0,0.41666666666666663,0.0
21,sap1,0.875,3,1,0.41666666666666663,0.0
21,sap1,0.875,3,2,0.41666666666666663,0.0
21,tak1_tab,0.0625,4,0,0.2968750000000001,9.349243373940391e-17
21,tak1_tab,0.0625,4,1,0.296875,9.349243373940391e-17
